time,roll,pitch,roll_error,pitch_error,roll_vel,pitch_vel,state_vector,control_roll,control_pitch,control_magnitude,raw_control_roll,raw_control_pitch,inertia_roll,inertia_pitch,dt
128.057,-0.0005103909056333215,0.002899477880655878,0.0005103909056333215,-0.002899477880655878,-0.0007967056211457034,0.0008085330688415495,"0.0005103909056333215,-0.0007967056211457034,-0.002899477880655878,0.0008085330688415495",-1.871845315032672e-05,1.8056399344530776e-05,2.6007961197105545e-05,-2.8371573769997585e-05,5.6068953673860286e-05,0.00058474,0.00029699,0.017
128.079,-0.0006373388109558711,0.0073045232960586145,0.0006373388109558711,-0.0073045232960586145,0.0005167073696520705,-0.03939904095767891,"0.0006373388109558711,0.0005167073696520705,-0.0073045232960586145,-0.03939904095767891",-1.40831673602219e-05,-0.0002442032207103737,0.0002446089708253062,-3.2675005166439913e-06,-0.0008561423341718174,0.00058474,0.00029699,0.022
128.09,-0.0006373388109558711,0.0073045232960586145,0.0006373388109558711,-0.0073045232960586145,0.0004133658957216564,-0.03151923276614313,"0.0006373388109558711,0.0004133658957216564,-0.0073045232960586145,-0.03151923276614313",-1.5703039379352527e-05,-0.0003262472568240049,0.0003266249501047611,-1.9482740757323988e-05,-0.0005176833410891442,0.00058474,0.00029699,0.011
128.124,-0.0006373388109558711,0.0073045232960586145,0.0006373388109558711,-0.0073045232960586145,0.00033069271657732514,-0.025215386212914505,"0.0006373388109558711,0.00033069271657732514,-0.0073045232960586145,-0.025215386212914505",-1.110168041921834e-05,-0.00040315871554307724,0.0004033115386726176,-3.6517617890523634e-07,-0.0005826187858875795,0.00058474,0.00029699,0.034
128.132,-0.0006373388109558711,0.0073045232960586145,0.0006373388109558711,-0.0073045232960586145,0.0002645541732618601,-0.020172308970331607,"0.0006373388109558711,0.0002645541732618601,-0.0073045232960586145,-0.020172308970331607",-1.7698417755499473e-05,-0.00033213593321663705,0.00033260714382696977,-3.309080487348879e-05,-0.00016641610778827674,0.00058474,0.00029699,0.008
128.145,-0.034693410997799726,0.029668695097781996,0.034693410997799726,-0.029668695097781996,0.5241512154438995,-0.3602020287412404,"0.034693410997799726,0.5241512154438995,-0.029668695097781996,-0.3602020287412404",0.0014852764075353841,-0.0021078932975896534,0.002578615938988317,0.004992217666547446,-0.006251327147793359,0.00058474,0.00029699,0.013
128.157,-0.034693410997799726,0.029668695097781996,0.034693410997799726,-0.029668695097781996,0.41932097235511967,-0.28816162299299236,"0.034693410997799726,0.41932097235511967,-0.029668695097781996,-0.28816162299299236",0.00211823283903203,-0.002917902117847486,0.00360569870201221,0.00359513117919087,-0.0048079226984490955,0.00058474,0.00029699,0.012
128.173,-0.034693410997799726,0.029668695097781996,0.034693410997799726,-0.029668695097781996,0.3354567778840958,-0.2305292983943939,"0.034693410997799726,0.3354567778840958,-0.029668695097781996,-0.2305292983943939",0.0031966109990514214,-0.0035187831704877994,0.004753962229568583,0.005712826705763335,-0.004920838959981864,0.00058474,0.00029699,0.016
128.19,-0.034693410997799726,0.029668695097781996,0.034693410997799726,-0.029668695097781996,0.2683654223072766,-0.18442343871551514,"0.034693410997799726,0.2683654223072766,-0.029668695097781996,-0.18442343871551514",0.0035499368869323553,-0.0036157669920559984,0.005067131618780458,0.004374363958654535,-0.0038420625757151295,0.00058474,0.00029699,0.017
128.207,-0.034693410997799726,0.029668695097781996,0.034693410997799726,-0.029668695097781996,0.2146923378458213,-0.14753875097241212,"0.034693410997799726,0.2146923378458213,-0.029668695097781996,-0.14753875097241212",0.003476033949142897,-0.003424749334929721,0.004879725404435739,0.003303593760967496,-0.0029790414683017407,0.00058474,0.00029699,0.017
128.223,-0.07489677880887631,0.06832387385133208,0.07489677880887631,-0.06832387385133208,0.6742959679151144,-0.6012207351973058,"0.07489677880887631,0.6742959679151144,-0.06832387385133208,-0.6012207351973058",0.0058344951669668035,-0.006290689625053868,0.008579866538129796,0.011337571341889254,-0.012977883635343548,0.00058474,0.00029699,0.016
128.24,-0.07489677880887631,0.06832387385133208,0.07489677880887631,-0.06832387385133208,0.5394367743320915,-0.48097658815784466,"0.07489677880887631,0.5394367743320915,-0.06832387385133208,-0.48097658815784466",0.0066782916534722896,-0.007452812728854524,0.010007197258983839,0.008647150121985088,-0.01016443330438939,0.00058474,0.00029699,0.017
128.257,-0.07489677880887631,0.06832387385133208,0.07489677880887631,-0.06832387385133208,0.4315494194656732,-0.38478127052627575,"0.07489677880887631,0.4315494194656732,-0.06832387385133208,-0.38478127052627575",0.006623248101249129,-0.007591070822085985,0.0100743124647107,0.006494813146061754,-0.007913673039626062,0.00058474,0.00029699,0.017
128.273,-0.07489677880887631,0.06832387385133208,0.07489677880887631,-0.06832387385133208,0.3452395355725386,-0.3078250164210206,"0.07489677880887631,0.3452395355725386,-0.06832387385133208,-0.3078250164210206",0.006068156740471316,-0.007147669023804809,0.00937612386334493,0.004772943565323088,-0.006113064827815399,0.00058474,0.00029699,0.016
128.299,-0.07274778542037388,0.05787893616905998,0.07274778542037388,-0.05787893616905998,0.2596609100849353,-0.1659143386578003,"0.07274778542037388,0.2596609100849353,-0.05787893616905998,-0.1659143386578003",0.005630091432196811,-0.00606634962134005,0.00827638370686307,0.004607939046222964,-0.003543271015588947,0.00058474,0.00029699,0.026
128.311,-0.07274778542037388,0.05787893616905998,0.07274778542037388,-0.05787893616905998,0.20772872806794826,-0.13273147092624024,"0.07274778542037388,0.20772872806794826,-0.05787893616905998,-0.13273147092624024",0.004217263805380552,-0.004760506939896469,0.006359853797767312,0.0009206660094759489,-0.00171354068319478,0.00058474,0.00029699,0.012
128.328,-0.07274778542037388,0.05787893616905998,0.07274778542037388,-0.05787893616905998,0.1661829824543586,-0.1061851767409922,"0.07274778542037388,0.1661829824543586,-0.05787893616905998,-0.1061851767409922",0.0033875745059076057,-0.003824113348833779,0.0051087673599219474,0.0014516328071373986,-0.0016391949696875044,0.00058474,0.00029699,0.017
128.34,-0.07274778542037388,0.05787893616905998,0.07274778542037388,-0.05787893616905998,0.1329463859634869,-0.08494814139279377,"0.07274778542037388,0.1329463859634869,-0.05787893616905998,-0.08494814139279377",0.0022495018632927096,-0.002871599413813087,0.003647785880005711,-0.00040600096947538187,-0.0006490668987648055,0.00058474,0.00029699,0.012
128.357,0.010261716771511999,-0.0028120507680255945,-0.010261716771511999,0.0028120507680255945,-0.8702252699572797,0.6460530979103011,"-0.010261716771511999,-0.8702252699572797,0.0028120507680255945,0.6460530979103011",-0.003653831177493403,0.002550470175034698,0.004455937655237599,-0.017428274939327665,0.015201965882346196,0.00058474,0.00029699,0.017
128.373,0.010261716771511999,-0.0028120507680255945,-0.010261716771511999,0.0028120507680255945,-0.6961802159658238,0.5168424783282409,"-0.010261716771511999,-0.6961802159658238,0.0028120507680255945,0.5168424783282409",-0.006724145765662402,0.005431275535748731,0.008643661852658182,-0.013888213138056734,0.012153154710748142,0.00058474,0.00029699,0.016
128.39,0.010261716771511999,-0.0028120507680255945,-0.010261716771511999,0.0028120507680255945,-0.5569441727726591,0.4134739826625928,"-0.010261716771511999,-0.5569441727726591,0.0028120507680255945,0.4134739826625928",-0.008023751145075676,0.00671612460706502,0.01046359938910734,-0.011056163697039986,0.009714105773469697,0.00058474,0.00029699,0.017
128.407,0.010261716771511999,-0.0028120507680255945,-0.010261716771511999,0.0028120507680255945,-0.44555533821812726,0.33077918613007423,"-0.010261716771511999,-0.44555533821812726,0.0028120507680255945,0.33077918613007423",-0.00825378304482095,0.007030147212039596,0.010841951133164265,-0.00879052414422659,0.007762866623646942,0.00058474,0.00029699,0.017
128.423,0.010261716771511999,-0.0028120507680255945,-0.010261716771511999,0.0028120507680255945,-0.35644427057450184,0.2646233489040594,"-0.010261716771511999,-0.35644427057450184,0.0028120507680255945,0.2646233489040594",-0.007871051881967427,0.006781665639564338,0.010389631686227889,-0.006978012501975871,0.006201875303788737,0.00058474,0.00029699,0.016
128.44,0.008628894305952034,0.007176498293856636,-0.008628894305952034,-0.007176498293856636,-0.2659457403941901,0.09418633721875072,"-0.008628894305952034,-0.2659457403941901,-0.007176498293856636,0.09418633721875072",-0.007063905957804089,0.005446107609281653,0.008919577090455334,-0.005180565468089636,0.002329805538622058,0.00058474,0.00029699,0.017
128.457,0.008628894305952034,0.007176498293856636,-0.008628894305952034,-0.007176498293856636,-0.2127565923153521,0.07534906977500058,"-0.008628894305952034,-0.2127565923153521,-0.007176498293856636,0.07534906977500058",-0.006174344967582523,0.0043778736028171825,0.007568904350099499,-0.004098702657065537,0.0018853275877334175,0.00058474,0.00029699,0.017
128.473,0.008628894305952034,0.007176498293856636,-0.008628894305952034,-0.007176498293856636,-0.17020527385228168,0.06027925582000047,"-0.008628894305952034,-0.17020527385228168,-0.007176498293856636,0.06027925582000047",-0.005292005199781642,0.0035234350900787787,0.006357665756275207,-0.0032332124082462567,0.0015297452270225049,0.00058474,0.00029699,0.016
128.49,0.008628894305952034,0.007176498293856636,-0.008628894305952034,-0.007176498293856636,-0.13616421908182536,0.048223404656000377,"-0.008628894305952034,-0.13616421908182536,-0.007176498293856636,0.048223404656000377",-0.0044666497026044,0.002839988364591277,0.00529306087975472,-0.0025408202091908336,0.001245279338453775,0.00058474,0.00029699,0.017
